IDR ID, asphericity, scaling_exponent,Normalized Rg (A),Normalized Re (A)
sp|Q8LE98|ICR1_ARATH Interactor of constitutive active ROPs 1 OS=Arabidopsis thaliana OX=3702 GN=ICR1 PE=1 SV=1_280_344,0.406,0.51,0.034137306899019226,0.04379734382685686
sp|Q8VY52|PPD2_ARATH PsbP domain-containing protein 2; chloroplastic OS=Arabidopsis thaliana OX=3702 GN=PPD2 PE=1 SV=1_1_74,0.407,0.516,0.04432377825483015,0.04995573044761437
sp|Q8W030|ZWIP4_ARATH Zinc finger protein WIP4 OS=Arabidopsis thaliana OX=3702 GN=WIP4 PE=2 SV=1_1_301,0.315,0.427,0.11394536347181884,0.12607968519429413
sp|Q944G5|PTR44_ARATH Protein NRT1/ PTR FAMILY 2.10 OS=Arabidopsis thaliana OX=3702 GN=NPF2.10 PE=1 SV=3_1_55,0.403,0.524,0.029759649787431067,0.03917363502213478
tr|Q94JV1|Q94JV1_ARATH Appr-1-p processing enzyme family protein OS=Arabidopsis thaliana OX=3702 GN=At1g69340 PE=1 SV=1_1_124,0.396,0.54,0.08368059940228141,0.09615346778160355
tr|Q94JV1|Q94JV1_ARATH Appr-1-p processing enzyme family protein OS=Arabidopsis thaliana OX=3702 GN=At1g69340 PE=1 SV=1_261_329,0.469,0.539,0.05354211390327062,0.06504672897196262
sp|Q9C5C8|MSRB2_ARATH Peptide methionine sulfoxide reductase B2; chloroplastic OS=Arabidopsis thaliana OX=3702 GN=MSRB2 PE=1 SV=1_1_72,0.452,0.551,0.050763985351685824,0.061406787998032474
tr|Q9C8S1|Q9C8S1_ARATH Uncharacterized protein T1P2.9 OS=Arabidopsis thaliana OX=3702 GN=At1g29980 PE=1 SV=1_1_35,0.448,0.579,0.009933914214757754,0.021701918347270054
tr|Q9C9V2|Q9C9V2_ARATH At1g67860/T23K23_29 OS=Arabidopsis thaliana OX=3702 GN=At1g67860 PE=1 SV=1_1_78,0.423,0.544,0.05097444963589678,0.06427939006394491
sp|Q9FF78|PME46_ARATH Probable pectinesterase/pectinesterase inhibitor 46 OS=Arabidopsis thaliana OX=3702 GN=PME46 PE=2 SV=1_1_60,0.447,0.564,0.0385149640106074,0.051883915395966554
sp|Q9FG01|ATO_ARATH Splicing factor SF3a60 homolog OS=Arabidopsis thaliana OX=3702 GN=ATO PE=1 SV=1_292_379,0.413,0.536,0.059182556720124596,0.07242498770290212
sp|Q9FIT7|PP442_ARATH Pentatricopeptide repeat-containing protein At5g61990; mitochondrial OS=Arabidopsis thaliana OX=3702 GN=At5g61990 PE=2 SV=1_1_32,0.449,0.558,0.006945321378961984,0.015484505656665029
tr|Q9FK46|Q9FK46_ARATH At5g18250 OS=Arabidopsis thaliana OX=3702 GN=MRG7.21 PE=1 SV=1_102_133,0.463,0.561,0.010859957065286021,0.020737825873093956
tr|Q9FM77|Q9FM77_ARATH Isopentenyl-diphosphate delta-isomerase OS=Arabidopsis thaliana OX=3702 GN=MDF20.5 PE=1 SV=1_1_48,0.43,0.553,0.02264595698110031,0.031716674864731925
sp|Q9FX53|TGT1_ARATH Trihelix transcription factor GT-1 OS=Arabidopsis thaliana OX=3702 GN=GT-1 PE=1 SV=1_1_104,0.398,0.506,0.06107673527802332,0.07246433841613378
sp|Q9FX53|TGT1_ARATH Trihelix transcription factor GT-1 OS=Arabidopsis thaliana OX=3702 GN=GT-1 PE=1 SV=1_177_221,0.422,0.556,0.023529906974786373,0.035199212985735376
sp|Q9LDE1|MY108_ARATH Transcription factor MYB108 OS=Arabidopsis thaliana OX=3702 GN=MYB108 PE=1 SV=1_152_323,0.378,0.491,0.08953150650334636,0.08812592228234138
tr|Q9LRX9|Q9LRX9_ARATH At3g24820 OS=Arabidopsis thaliana OX=3702 GN=At3g24820 PE=1 SV=1_1_89,0.423,0.542,0.05989813528644189,0.07094933595671422
sp|Q9LTE4|HIP11_ARATH Heavy metal-associated isoprenylated plant protein 11 OS=Arabidopsis thaliana OX=3702 GN=HIPP11 PE=3 SV=1_1_185,0.429,0.539,0.12455276339605167,0.1386719134284309
tr|Q9LU07|Q9LU07_ARATH S-adenosyl-L-methionine-dependent methyltransferases superfamily protein OS=Arabidopsis thaliana OX=3702 GN=At5g44590 PE=3 SV=1_1_62,0.419,0.481,0.03460032832428337,0.045666502705361545
sp|Q9LXR8|PMD1_ARATH Peroxisomal and mitochondrial division factor 1 OS=Arabidopsis thaliana OX=3702 GN=PMD1 PE=1 SV=1_261_318,0.407,0.53,0.030559414067432757,0.03937038858829316
tr|Q9LXS2|Q9LXS2_ARATH Secretion-regulating guanine nucleotide exchange factor OS=Arabidopsis thaliana OX=3702 GN=T20N10_150 PE=1 SV=1_1_67,0.425,0.535,0.04226122826956266,0.05509099852434826
sp|Q9M9S2|PLY3_ARATH Probable pectate lyase 3 OS=Arabidopsis thaliana OX=3702 GN=AT59 PE=2 SV=1_1_31,0.423,0.54,0.0034937071179020926,0.010545991146089529
tr|Q9SGJ0|Q9SGJ0_ARATH EEIG1/EHBP1 protein amino-terminal domain protein OS=Arabidopsis thaliana OX=3702 GN=At3g01810 PE=1 SV=1_142_400,0.416,0.546,0.1561644988845393,0.17428430890309887
tr|Q9SGJ0|Q9SGJ0_ARATH EEIG1/EHBP1 protein amino-terminal domain protein OS=Arabidopsis thaliana OX=3702 GN=At3g01810 PE=1 SV=1_509_548,0.441,0.561,0.019025971292671626,0.029926217412690612
tr|Q9SGJ0|Q9SGJ0_ARATH EEIG1/EHBP1 protein amino-terminal domain protein OS=Arabidopsis thaliana OX=3702 GN=At3g01810 PE=1 SV=1_590_623,0.445,0.558,0.009049964221071679,0.016881455976389577
tr|Q9SGJ0|Q9SGJ0_ARATH EEIG1/EHBP1 protein amino-terminal domain protein OS=Arabidopsis thaliana OX=3702 GN=At3g01810 PE=1 SV=1_815_885,0.419,0.55,0.05055352106747485,0.06555828824397443
tr|Q9SII4|Q9SII4_ARATH Arginine/serine-rich-like splicing factor OS=Arabidopsis thaliana OX=3702 GN=CGL20A PE=1 SV=1_1_140,0.36,0.485,0.09740287073283664,0.10951303492375801
tr|Q9SKL2|Q9SKL2_ARATH RBR-type E3 ubiquitin transferase OS=Arabidopsis thaliana OX=3702 GN=At2g25360 PE=3 SV=1_341_373,0.395,0.52,0.002441385696847245,0.0028529267092966114
tr|Q9SKT5|Q9SKT5_ARATH Expressed protein OS=Arabidopsis thaliana OX=3702 GN=At2g20820 PE=2 SV=2_1_52,0.423,0.551,0.02651849981058214,0.035986227250368916
sp|Q9SUC6|BBE22_ARATH Berberine bridge enzyme-like 22 OS=Arabidopsis thaliana OX=3702 GN=FAD-OXR PE=2 SV=1_1_42,0.412,0.52,0.016163657027402443,0.024633546483030004
sp|Q9SWH5|FUT1_ARATH Galactoside 2-alpha-L-fucosyltransferase OS=Arabidopsis thaliana OX=3702 GN=FUT1 PE=1 SV=2_1_33,0.41,0.588,0.007871364229490252,0.015464830300049194
sp|Q9SWH5|FUT1_ARATH Galactoside 2-alpha-L-fucosyltransferase OS=Arabidopsis thaliana OX=3702 GN=FUT1 PE=1 SV=2_74_107,0.455,0.564,0.01035484278317969,0.01766847024102312
sp|Q9XFT3|PSBQ1_ARATH Oxygen-evolving enhancer protein 3-1; chloroplastic OS=Arabidopsis thaliana OX=3702 GN=PSBQ1 PE=1 SV=3_1_101,0.431,0.557,0.07113692806330765,0.08718150516478111
tr|A0A1I9LMG5|A0A1I9LMG5_ARATH Embryo defective 2423 OS=Arabidopsis thaliana OX=3702 GN=EMB2423 PE=1 SV=1_503_606,0.417,0.54,0.07450435661068315,0.0895031972454501
tr|A0A1I9LMG5|A0A1I9LMG5_ARATH Embryo defective 2423 OS=Arabidopsis thaliana OX=3702 GN=EMB2423 PE=1 SV=1_735_817,0.373,0.489,0.047480742517994695,0.05975405804230202
tr|A0A1I9LMG5|A0A1I9LMG5_ARATH Embryo defective 2423 OS=Arabidopsis thaliana OX=3702 GN=EMB2423 PE=1 SV=1_969_1010,0.481,0.576,0.02437176411163026,0.03472700442695524
tr|A0A1P8AW81|A0A1P8AW81_ARATH Prolyl endopeptidase OS=Arabidopsis thaliana OX=3702 GN=At1g69020 PE=1 SV=1_1_47,0.427,0.574,0.030559414067432757,0.04519429414658141
tr|A0A1P8AW81|A0A1P8AW81_ARATH Prolyl endopeptidase OS=Arabidopsis thaliana OX=3702 GN=At1g69020 PE=1 SV=1_465_515,0.428,0.548,0.02651849981058214,0.036222331529758976
tr|A0A1P8BB69|A0A1P8BB69_ARATH Coiled-coil protein OS=Arabidopsis thaliana OX=3702 GN=MQM1.3 PE=1 SV=1_1_170,0.39,0.517,0.10636864924022392,0.12306935563207086
tr|A0A1P8BG62|A0A1P8BG62_ARATH Uncharacterized protein OS=Arabidopsis thaliana OX=3702 GN=At5g35927 PE=4 SV=1_1_76,0.421,0.544,0.04861724965273393,0.05755041810132809
tr|B3H514|B3H514_ARATH Uncharacterized protein OS=Arabidopsis thaliana OX=3702 GN=At4g38401 PE=4 SV=1_1_40,0.415,0.365,0.014648314181083465,0.022961141170683715
tr|B3H6L5|B3H6L5_ARATH N-acetyltransferase OS=Arabidopsis thaliana OX=3702 GN=At2g41450 PE=1 SV=1_297_385,0.416,0.557,0.06082417813697015,0.07624200688637482
tr|B3H7L4|B3H7L4_ARATH Uncharacterized protein OS=Arabidopsis thaliana OX=3702 GN=At3g25014 PE=4 SV=1_1_53,0.442,0.551,0.029507092646377908,0.04082636497786523
sp|E3VNM4|TGA10_ARATH Transcription factor TGA10 OS=Arabidopsis thaliana OX=3702 GN=TGA10 PE=1 SV=1_1_165,0.413,0.533,0.10691585637917245,0.11905558288243975
tr|F4HTE6|F4HTE6_ARATH Translation initiation factor eIF2B subunit alpha OS=Arabidopsis thaliana OX=3702 GN=At1g53900 PE=3 SV=1_209_240,0.491,0.589,0.014900871322136638,0.025145105755041818
sp|F4IBD7|OSC21_ARATH Hyperosmolality-gated Ca2+ permeable channel 2.1 OS=Arabidopsis thaliana OX=3702 GN=OSCA2.1 PE=2 SV=1_247_306,0.431,0.562,0.03923054257692469,0.051116576487948845
sp|F4IBD7|OSC21_ARATH Hyperosmolality-gated Ca2+ permeable channel 2.1 OS=Arabidopsis thaliana OX=3702 GN=OSCA2.1 PE=2 SV=1_688_746,0.444,0.554,0.038683335437976175,0.05007378258730939
tr|F4IHH0|F4IHH0_ARATH Uncharacterized protein OS=Arabidopsis thaliana OX=3702 GN=At2g15110 PE=4 SV=1_167_307,0.427,0.571,0.11028328492654794,0.13052631578947368
tr|F4IHH0|F4IHH0_ARATH Uncharacterized protein OS=Arabidopsis thaliana OX=3702 GN=At2g15110 PE=4 SV=1_505_583,0.453,0.58,0.06233952098328914,0.07702902115100838
tr|F4IPX8|F4IPX8_ARATH Uncharacterized protein OS=Arabidopsis thaliana OX=3702 GN=At2g31141 PE=4 SV=1_1_41,0.434,0.553,0.018142021298985563,0.028666994589276937
sp|F4IYF8|SYHC_ARATH Histidine--tRNA ligase; cytoplasmic OS=Arabidopsis thaliana OX=3702 GN=At3g02760 PE=2 SV=1_1_39,0.451,0.579,0.014353664183188106,0.025814067879980328
sp|F4IYF8|SYHC_ARATH Histidine--tRNA ligase; cytoplasmic OS=Arabidopsis thaliana OX=3702 GN=At3g02760 PE=2 SV=1_347_381,0.454,0.593,0.012459485625289386,0.019950811608460413
tr|F4JLH5|F4JLH5_ARATH SAUR-like auxin-responsive protein family OS=Arabidopsis thaliana OX=3702 GN=SAUR5 PE=3 SV=1_1_50,0.448,0.575,0.030854064065328115,0.04840137727496312
tr|F4K7J1|F4K7J1_ARATH Molecular chaperone Hsp40/DnaJ family protein OS=Arabidopsis thaliana OX=3702 GN=At5g50115 PE=4 SV=1_147_257,0.434,0.558,0.08052363513911688,0.0948548942449582
sp|O04378|SYP23_ARATH Syntaxin-23 OS=Arabidopsis thaliana OX=3702 GN=SYP23 PE=1 SV=1_1_37,0.433,0.557,0.010817864208443821,0.01985243482538121
sp|O22609|DEGP1_ARATH Protease Do-like 1; chloroplastic OS=Arabidopsis thaliana OX=3702 GN=DEGP1 PE=1 SV=2_1_104,0.397,0.522,0.06646462095382415,0.08025577963600591
sp|O81208|OHP1_ARATH Light-harvesting complex-like protein OHP1; chloroplastic OS=Arabidopsis thaliana OX=3702 GN=OHP1 PE=1 SV=1_1_59,0.438,0.552,0.041166813991665614,0.05589768814559764
sp|P49678|IAA2_ARATH Auxin-responsive protein IAA2 OS=Arabidopsis thaliana OX=3702 GN=IAA2 PE=1 SV=3_1_79,0.42,0.545,0.05526792103380057,0.06644367929168715
sp|P93008|RH21_ARATH DEAD-box ATP-dependent RNA helicase 21 OS=Arabidopsis thaliana OX=3702 GN=RH21 PE=2 SV=1_1_171,0.422,0.549,0.1176074420170897,0.13993113625184458
tr|Q0WWX4|Q0WWX4_ARATH Galactose oxidase/kelch repeat superfamily protein OS=Arabidopsis thaliana OX=3702 GN=At5g18590 PE=1 SV=1_1_68,0.404,0.491,0.03902007829271372,0.047535661583866205
tr|Q0WWX4|Q0WWX4_ARATH Galactose oxidase/kelch repeat superfamily protein OS=Arabidopsis thaliana OX=3702 GN=At5g18590 PE=1 SV=1_365_557,0.407,0.55,0.1277518205160584,0.14866699458927693
sp|Q1ACB3|HSTC_ARATH Homogentisate solanesyltransferase; chloroplastic OS=Arabidopsis thaliana OX=3702 GN=HST PE=1 SV=1_1_80,0.425,0.543,0.05522582817695837,0.06390555828824399
tr|Q1PE06|Q1PE06_ARATH Myelin transcription factor OS=Arabidopsis thaliana OX=3702 GN=At5g01910 PE=2 SV=1_132_180,0.46,0.569,0.0302647640695374,0.03909493359567142
tr|Q1PE76|Q1PE76_ARATH Zinc finger CCCH domain protein OS=Arabidopsis thaliana OX=3702 GN=DL4255W PE=2 SV=1_1_176,0.409,0.544,0.1141558277560298,0.13300541072306937
sp|Q2V3S7|DF258_ARATH Putative defensin-like protein 258 OS=Arabidopsis thaliana OX=3702 GN=At3g24513 PE=3 SV=1_1_85,0.417,0.54,0.055057456749589596,0.06494835218888344
tr|Q3ECV3|Q3ECV3_ARATH Uncharacterized protein OS=Arabidopsis thaliana OX=3702 GN=At1g47680 PE=4 SV=1_1_104,0.391,0.508,0.06069789956644358,0.0723659616330546
sp|Q681Q7|Y1390_ARATH Uncharacterized protein At1g03900 OS=Arabidopsis thaliana OX=3702 GN=At1g03900 PE=1 SV=1_138_272,0.451,0.573,0.10620027781285515,0.12245941957697985
sp|Q6NKQ9|PDLP8_ARATH Plasmodesmata-located protein 8 OS=Arabidopsis thaliana OX=3702 GN=PDLP8 PE=1 SV=1_1_32,0.384,0.51,0.0016837142736877493,0.005725528775209051
tr|Q6NKR3|Q6NKR3_ARATH At3g55600 OS=Arabidopsis thaliana OX=3702 GN=At3g55600 PE=1 SV=1_72_136,0.448,0.58,0.04663888538115082,0.060108214461387116
sp|Q6R0H1|LHY_ARATH Protein LHY OS=Arabidopsis thaliana OX=3702 GN=LHY PE=1 SV=2_88_645,0.408,0.542,0.2698152123584628,0.3009936055090998
sp|Q84M98|EME1A_ARATH Crossover junction endonuclease EME1A OS=Arabidopsis thaliana OX=3702 GN=EME1A PE=1 SV=1_1_224,0.401,0.541,0.14189502041503557,0.16846040334481063
sp|Q84MB5|RBL11_ARATH Rhomboid-like protein 11; chloroplastic OS=Arabidopsis thaliana OX=3702 GN=RBL11 PE=1 SV=1_1_74,0.429,0.524,0.05139537820431873,0.062331529758976885
tr|Q8GWP4|Q8GWP4_ARATH At2g21530 OS=Arabidopsis thaliana OX=3702 GN=At2g21530 PE=1 SV=1_1_87,0.402,0.529,0.054889085322220824,0.06406296114117069
tr|Q8LA01|Q8LA01_ARATH At3g22210 OS=Arabidopsis thaliana OX=3702 GN=At3g22210 PE=1 SV=1_36_69,0.431,0.529,0.008881592793702906,0.016291195277914422
sp|Q8RXG3|M2K5_ARATH Mitogen-activated protein kinase kinase 5 OS=Arabidopsis thaliana OX=3702 GN=MKK5 PE=1 SV=2_1_75,0.441,0.569,0.059729763859073116,0.0751598622725037
sp|Q8S8M5|ABIL1_ARATH Protein ABIL1 OS=Arabidopsis thaliana OX=3702 GN=ABIL1 PE=1 SV=1_140_298,0.43,0.563,0.11310350633497494,0.1330250860796852
tr|Q8VYS9|Q8VYS9_ARATH EXS (ERD1/XPR1/SYG1) family protein OS=Arabidopsis thaliana OX=3702 GN=MXH1.10 PE=1 SV=1_1_45,0.44,0.564,0.023445721261101986,0.03555336940482047
sp|Q8W4E7|S40A3_ARATH Solute carrier family 40 member 3; chloroplastic OS=Arabidopsis thaliana OX=3702 GN=IREG3 PE=1 SV=1_1_97,0.355,0.467,0.05190049248642505,0.06520413182488932
sp|Q93ZS1|LPAH2_ARATH P-loop NTPase domain-containing protein LPA1 homolog 2 OS=Arabidopsis thaliana OX=3702 GN=At3g45090 PE=2 SV=1_378_717,0.432,0.54,0.18790251294355348,0.21123462862764386
sp|Q9C928|BRX12_ARATH Ribosome biogenesis protein BRX1 homolog 2 OS=Arabidopsis thaliana OX=3702 GN=BRIX1-2 PE=2 SV=1_1_62,0.445,0.575,0.044281685397987956,0.059144121987211015
tr|Q9C9J8|Q9C9J8_ARATH Poly polymerase OS=Arabidopsis thaliana OX=3702 GN=At1g76600 PE=1 SV=1_1_74,0.441,0.55,0.04743864966115249,0.059576979832759475
tr|Q9C9J8|Q9C9J8_ARATH Poly polymerase OS=Arabidopsis thaliana OX=3702 GN=At1g76600 PE=1 SV=1_116_216,0.423,0.552,0.07277854948015322,0.08810624692572554
tr|Q9C9X8|Q9C9X8_ARATH Zinc finger/BTB domain protein; putative (DUF1644) OS=Arabidopsis thaliana OX=3702 GN=At1g68140 PE=1 SV=1_218_334,0.365,0.466,0.06090836385065455,0.06917855386128875
sp|Q9CAD5|YODA_ARATH Mitogen-activated protein kinase kinase kinase YODA OS=Arabidopsis thaliana OX=3702 GN=YDA PE=1 SV=1_1_401,0.414,0.549,0.22540724838994824,0.2500541072306936
sp|Q9CAD5|YODA_ARATH Mitogen-activated protein kinase kinase kinase YODA OS=Arabidopsis thaliana OX=3702 GN=YDA PE=1 SV=1_662_883,0.387,0.504,0.12455276339605167,0.145125430398426
tr|Q9FGP1|Q9FGP1_ARATH Carboxyl-terminal proteinase-like protein (DUF239) OS=Arabidopsis thaliana OX=3702 GN=MDE13.2 PE=1 SV=1_1_149,0.416,0.556,0.11158816348865597,0.13147073290703395
tr|Q9FHG0|Q9FHG0_ARATH ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase OS=Arabidopsis thaliana OX=3702 GN=At5g46450 PE=1 SV=1_1083_1123,0.484,0.598,0.022014564128467393,0.03510083620265617
sp|Q9FK88|INVE_ARATH Alkaline/neutral invertase E; chloroplastic OS=Arabidopsis thaliana OX=3702 GN=INVE PE=1 SV=1_1_129,0.42,0.553,0.0907101064949278,0.10965076242006887
sp|Q9FMH4|PUM13_ARATH Putative pumilio homolog 13 OS=Arabidopsis thaliana OX=3702 GN=APUM13 PE=3 SV=1_1_219,0.304,0.388,0.07812434229911182,0.09009345794392525
tr|Q9FXH3|Q9FXH3_ARATH ATP-dependent protease La (LON) domain protein OS=Arabidopsis thaliana OX=3702 GN=LCP1 PE=1 SV=1_1_70,0.41,0.541,0.0481121353706276,0.06111165764879488
tr|Q9FYC5|Q9FYC5_ARATH non-specific serine/threonine protein kinase OS=Arabidopsis thaliana OX=3702 GN=F28D10_40 PE=1 SV=1_205_313,0.411,0.535,0.06970577093067308,0.08694540088539107
tr|Q9FYC5|Q9FYC5_ARATH non-specific serine/threonine protein kinase OS=Arabidopsis thaliana OX=3702 GN=F28D10_40 PE=1 SV=1_484_534,0.441,0.585,0.03215894262743612,0.04682734874569602
tr|Q9LK82|Q9LK82_ARATH Cysteine/Histidine-rich C1 domain family protein OS=Arabidopsis thaliana OX=3702 GN=At5g48320 PE=1 SV=1_1_64,0.432,0.553,0.04356610683167066,0.05412690605017216
tr|Q9LK82|Q9LK82_ARATH Cysteine/Histidine-rich C1 domain family protein OS=Arabidopsis thaliana OX=3702 GN=At5g48320 PE=1 SV=1_143_609,0.405,0.497,0.21172706991623522,0.2346876537137236
tr|Q9LK82|Q9LK82_ARATH Cysteine/Histidine-rich C1 domain family protein OS=Arabidopsis thaliana OX=3702 GN=At5g48320 PE=1 SV=1_646_818,0.368,0.503,0.09723449930546785,0.11504181013280866
tr|Q9LK82|Q9LK82_ARATH Cysteine/Histidine-rich C1 domain family protein OS=Arabidopsis thaliana OX=3702 GN=At5g48320 PE=1 SV=1_860_977,0.399,0.517,0.0734520351896283,0.08889326119035909
tr|Q9LMC7|Q9LMC7_ARATH AT1G19000 protein OS=Arabidopsis thaliana OX=3702 GN=At1g19000 PE=1 SV=1_1_285,0.389,0.521,0.15683798459401438,0.1806591244466306
sp|Q9LSP6|Y3701_ARATH B3 domain-containing protein At3g17010 OS=Arabidopsis thaliana OX=3702 GN=At3g17010 PE=2 SV=1_120_197,0.435,0.565,0.05585722102959127,0.07136251844564685
sp|Q9LTS3|CKX3_ARATH Cytokinin dehydrogenase 3 OS=Arabidopsis thaliana OX=3702 GN=CKX3 PE=1 SV=1_1_53,0.443,0.551,0.032285221197962705,0.042026561731431385
sp|Q9LVA2|PP443_ARATH Pentatricopeptide repeat-containing protein At5g62370 OS=Arabidopsis thaliana OX=3702 GN=At5g62370 PE=2 SV=1_1_41,0.425,0.52,0.016879235593719746,0.025440236104279396
tr|Q9LVQ9|Q9LVQ9_ARATH Protein kinase ATN1-like protein OS=Arabidopsis thaliana OX=3702 GN=MSN2.10 PE=1 SV=1_1_57,0.41,0.5,0.03359009976007071,0.04100344318740777
tr|Q9LVQ9|Q9LVQ9_ARATH Protein kinase ATN1-like protein OS=Arabidopsis thaliana OX=3702 GN=MSN2.10 PE=1 SV=1_337_405,0.441,0.566,0.051353285347476525,0.06500737825873096
sp|Q9LVU1|VAP21_ARATH Vesicle-associated protein 2-1 OS=Arabidopsis thaliana OX=3702 GN=PVA21 PE=1 SV=1_110_160,0.443,0.568,0.02853895693900745,0.04090506640432858
sp|Q9LYP4|BAG3_ARATH BAG family molecular chaperone regulator 3 OS=Arabidopsis thaliana OX=3702 GN=BAG3 PE=1 SV=1_1_40,0.438,0.542,0.01506924274950541,0.02455484505656665
sp|Q9LYP4|BAG3_ARATH BAG family molecular chaperone regulator 3 OS=Arabidopsis thaliana OX=3702 GN=BAG3 PE=1 SV=1_221_303,0.4,0.517,0.0522372353411626,0.06268568617806199
sp|Q9LZF1|HIP6_ARATH Heavy metal-associated isoprenylated plant protein 6 OS=Arabidopsis thaliana OX=3702 GN=HIPP06 PE=1 SV=1_84_155,0.444,0.586,0.06015069242749506,0.07752090506640434
sp|Q9LZF1|HIP6_ARATH Heavy metal-associated isoprenylated plant protein 6 OS=Arabidopsis thaliana OX=3702 GN=HIPP06 PE=1 SV=1_219_392,0.381,0.503,0.09197289220019361,0.11602557796360059
sp|Q9M1P7|BOR2_ARATH Probable boron transporter 2 OS=Arabidopsis thaliana OX=3702 GN=BOR2 PE=2 SV=1_599_703,0.401,0.538,0.07151576377488741,0.0899163797343827
tr|Q9M1Q3|Q9M1Q3_ARATH Endonuclease or glycosyl hydrolase OS=Arabidopsis thaliana OX=3702 GN=EDA32 PE=2 SV=1_182_279,0.421,0.53,0.07151576377488741,0.08415150024594198
tr|Q9M357|Q9M357_ARATH glucan endo-1;3-beta-D-glucosidase OS=Arabidopsis thaliana OX=3702 GN=F15G16.200 PE=1 SV=1_1_54,0.432,0.537,0.02900197836427158,0.04181013280865716
sp|Q9S702|AK3_ARATH Aspartokinase 3; chloroplastic OS=Arabidopsis thaliana OX=3702 GN=AK3 PE=1 SV=1_1_69,0.427,0.552,0.04259797112430021,0.05583866207575012
tr|Q9SDA2|Q9SDA2_ARATH Plant calmodulin-binding protein-like protein OS=Arabidopsis thaliana OX=3702 GN=At5g07820 PE=1 SV=1_1_486,0.44,0.577,0.28240097655427876,0.317560255779636
sp|Q9SH40|CRRS8_ARATH Cysteine-rich repeat secretory protein 8 OS=Arabidopsis thaliana OX=3702 GN=CRRSP8 PE=2 SV=1_1_31,0.37,0.488,0.001178599991581426,0.007220855878012786
sp|Q9SJ22|CESA9_ARATH Probable cellulose synthase A catalytic subunit 9 [UDP-forming] OS=Arabidopsis thaliana OX=3702 GN=CESA9 PE=2 SV=1_237_271,0.464,0.568,0.013974828471608362,0.02195769798327595
sp|Q9SJ22|CESA9_ARATH Probable cellulose synthase A catalytic subunit 9 [UDP-forming] OS=Arabidopsis thaliana OX=3702 GN=CESA9 PE=2 SV=1_658_725,0.439,0.534,0.045754935387464744,0.058140678799803246
sp|Q9SR96|DNJ63_ARATH DnaJ protein ERDJ3A OS=Arabidopsis thaliana OX=3702 GN=ERDJ3A PE=1 SV=1_1_192,0.375,0.512,0.10338005640442816,0.12299065420560748
sp|Q9SR96|DNJ63_ARATH DnaJ protein ERDJ3A OS=Arabidopsis thaliana OX=3702 GN=ERDJ3A PE=1 SV=1_415_503,0.434,0.564,0.06381277097276591,0.07966551893753077
tr|Q9SRN2|Q9SRN2_ARATH At3g11640 OS=Arabidopsis thaliana OX=3702 GN=T19F11.4 PE=2 SV=1_40_186,0.441,0.556,0.10569516353074883,0.1169896704377767
tr|Q9SUE9|Q9SUE9_ARATH DNA ligase OS=Arabidopsis thaliana OX=3702 GN=At4g08310 PE=1 SV=1_92_170,0.45,0.589,0.06069789956644358,0.07801278898180031
tr|Q9SUE9|Q9SUE9_ARATH DNA ligase OS=Arabidopsis thaliana OX=3702 GN=At4g08310 PE=1 SV=1_232_504,0.405,0.526,0.1676558488024582,0.1926217412690605
tr|Q9SV37|Q9SV37_ARATH At3g54880 OS=Arabidopsis thaliana OX=3702 GN=F28P10.140 PE=2 SV=1_1_112,0.39,0.522,0.07096855663593889,0.08395474667978357
tr|Q9SZ03|Q9SZ03_ARATH At4g34380 OS=Arabidopsis thaliana OX=3702 GN=At4g34380 PE=1 SV=1_1_108,0.408,0.524,0.07303110662120639,0.0862567634038367
tr|Q9SZ03|Q9SZ03_ARATH At4g34380 OS=Arabidopsis thaliana OX=3702 GN=At4g34380 PE=1 SV=1_198_241,0.447,0.56,0.02504524982110535,0.03671421544515494
tr|Q9SZ03|Q9SZ03_ARATH At4g34380 OS=Arabidopsis thaliana OX=3702 GN=At4g34380 PE=1 SV=1_463_495,0.451,0.563,0.007408342804226122,0.01766847024102312
tr|Q9XI10|Q9XI10_ARATH DPP6 N-terminal domain-like protein OS=Arabidopsis thaliana OX=3702 GN=At1g21680 PE=1 SV=1_1_31,0.432,0.559,0.004167192827377188,0.01143138219380226
tr|Q9XI28|Q9XI28_ARATH Aspartate-glutamate racemase family OS=Arabidopsis thaliana OX=3702 GN=At1g15410 PE=1 SV=1_1_72,0.432,0.545,0.04937492107589342,0.059045745204131826
sp|Q9XI96|PERK7_ARATH Proline-rich receptor-like protein kinase PERK7 OS=Arabidopsis thaliana OX=3702 GN=PERK7 PE=2 SV=1_1_315,0.386,0.523,0.17775813444458474,0.2139891785538613
sp|Q9XI96|PERK7_ARATH Proline-rich receptor-like protein kinase PERK7 OS=Arabidopsis thaliana OX=3702 GN=PERK7 PE=2 SV=1_601_699,0.414,0.553,0.06406532811381908,0.07817019183472701
sp|Q9ZW07|PUM1_ARATH Pumilio homolog 1 OS=Arabidopsis thaliana OX=3702 GN=APUM1 PE=1 SV=1_1_621,0.385,0.508,0.2392137054341878,0.24466305951795378
tr|A0A1I9LLJ2|A0A1I9LLJ2_ARATH F-box/LRR protein OS=Arabidopsis thaliana OX=3702 GN=At3g49155 PE=3 SV=1_1_68,0.418,0.542,0.045754935387464744,0.059144121987211015
